Date,France: CAC 40,UK: FTSE 100,Germany: DAX,US: S&P 500,Canada: TSX Composite,Japan: Nikkei 225
2017-03-02,4963.7998046875,7382.39990234375,12059.5703125,2381.919921875,15536.7001953125,19564.80078125
2017-03-03,4995.1298828125,7374.2998046875,12027.3603515625,2383.1201171875,15608.5,19469.169921875
2017-03-06,4972.18994140625,7350.10009765625,11958.400390625,2375.31005859375,15629.7998046875,19379.140625
2017-03-07,4955.0,7339.0,11966.1396484375,2368.389892578125,15608.7998046875,19344.150390625
2017-03-08,4960.47998046875,7334.60009765625,11967.3095703125,2362.97998046875,15497.0,19254.029296875
2017-03-09,4981.509765625,7315.0,11978.3896484375,2364.8701171875,15496.7998046875,19318.580078125
2017-03-10,4993.31982421875,7343.10009765625,11963.1796875,2372.60009765625,15506.7001953125,19604.609375
2017-03-13,4999.60009765625,7367.10009765625,11990.0302734375,2373.469970703125,15544.7998046875,19633.75
2017-03-14,4974.259765625,7357.89990234375,11988.7900390625,2365.449951171875,15379.599609375,19609.5
2017-03-15,4985.47998046875,7368.60009765625,12009.8701171875,2385.260009765625,15520.900390625,19577.380859375
2017-03-16,5013.3798828125,7416.0,12083.1796875,2381.3798828125,15562.400390625,19590.140625
2017-03-17,5029.240234375,7425.0,12095.240234375,2378.25,15490.5,19521.58984375
2017-03-21,5002.43017578125,7378.2998046875,11962.1298828125,2344.02001953125,15313.099609375,19455.880859375
2017-03-22,4994.7001953125,7324.7001953125,11904.1201171875,2348.449951171875,15348.5,19041.380859375
2017-03-23,5032.759765625,7340.7001953125,12039.6796875,2345.9599609375,15433.599609375,19085.310546875
2017-03-24,5020.89990234375,7336.7998046875,12064.26953125,2343.97998046875,15442.7001953125,19262.529296875
2017-03-27,5017.43017578125,7293.5,11996.0703125,2341.590087890625,15506.2001953125,18985.58984375
2017-03-28,5046.2001953125,7343.39990234375,12149.419921875,2358.570068359375,15598.599609375,19202.869140625
2017-03-29,5069.0400390625,7373.7001953125,12203.0,2361.1298828125,15657.599609375,19217.48046875
2017-03-30,5089.64013671875,7369.5,12256.4296875,2368.06005859375,15578.7998046875,19063.220703125
2017-03-31,5122.509765625,7322.89990234375,12312.8701171875,2362.719970703125,15547.7998046875,18909.259765625
2017-04-03,5085.91015625,7282.7001953125,12257.2001953125,2358.840087890625,15584.400390625,18983.23046875
2017-04-04,5101.1298828125,7321.7998046875,12282.33984375,2360.159912109375,15669.099609375,18810.25
2017-04-05,5091.85009765625,7331.7001953125,12217.5400390625,2352.949951171875,15643.0,18861.26953125
2017-04-06,5121.43994140625,7303.2001953125,12230.8896484375,2357.489990234375,15697.2001953125,18597.060546875
2017-04-07,5135.27978515625,7349.39990234375,12225.0595703125,2355.5400390625,15667.099609375,18664.630859375
2017-04-10,5107.4501953125,7348.89990234375,12200.51953125,2357.159912109375,15730.7998046875,18797.880859375
2017-04-11,5101.85986328125,7365.5,12139.349609375,2353.780029296875,15727.099609375,18747.869140625
2017-04-12,5101.10986328125,7349.0,12154.7001953125,2344.929931640625,15648.400390625,18552.609375
2017-04-13,5071.10009765625,7327.60009765625,12109.0,2328.949951171875,15535.5,18426.83984375
2017-04-18,4990.25,7147.5,12000.4404296875,2342.18994140625,15622.599609375,18418.58984375
2017-04-19,5003.72998046875,7114.39990234375,12016.4501953125,2338.169921875,15552.900390625,18432.19921875
2017-04-20,5077.91015625,7118.5,12027.3203125,2355.840087890625,15625.599609375,18430.490234375
2017-04-21,5059.2001953125,7114.60009765625,12048.5703125,2348.68994140625,15614.5,18620.75
2017-04-24,5268.85009765625,7264.7001953125,12454.98046875,2374.14990234375,15712.5,18875.880859375
2017-04-25,5277.8798828125,7275.60009765625,12467.0400390625,2388.610107421875,15745.2001953125,19079.330078125
2017-04-26,5287.8798828125,7288.7001953125,12472.7998046875,2387.449951171875,15649.5,19289.4296875
2017-04-27,5271.7001953125,7237.2001953125,12443.7900390625,2388.77001953125,15506.5,19251.869140625
2017-04-28,5267.330078125,7203.89990234375,12438.009765625,2384.199951171875,15586.099609375,19196.740234375
2017-05-02,5304.14990234375,7250.10009765625,12507.900390625,2391.169921875,15619.7001953125,19445.69921875
2017-05-08,5382.9501953125,7300.89990234375,12694.5498046875,2399.3798828125,15652.099609375,19895.69921875
2017-05-09,5398.009765625,7342.2001953125,12749.1201171875,2396.919921875,15569.2001953125,19843.0
2017-05-10,5400.4599609375,7385.2001953125,12757.4599609375,2399.6298828125,15633.2001953125,19900.08984375
2017-05-11,5383.419921875,7386.60009765625,12711.0595703125,2394.43994140625,15550.599609375,19961.55078125
2017-05-12,5405.419921875,7435.39990234375,12770.41015625,2390.89990234375,15537.900390625,19883.900390625
2017-05-15,5417.39990234375,7454.39990234375,12807.0400390625,2402.320068359375,15629.5,19869.849609375
2017-05-16,5406.10009765625,7522.0,12804.5302734375,2400.669921875,15543.2998046875,19919.8203125
2017-05-17,5317.89013671875,7503.5,12631.6103515625,2357.030029296875,15273.7001953125,19814.880859375
2017-05-18,5289.72998046875,7436.39990234375,12590.0595703125,2365.719970703125,15277.2001953125,19553.859375
2017-05-19,5324.39990234375,7470.7001953125,12638.6904296875,2381.72998046875,15458.5,19590.759765625
2017-05-23,5348.16015625,7485.2998046875,12659.150390625,2398.419921875,15476.900390625,19613.279296875
2017-05-24,5341.33984375,7514.89990234375,12642.8701171875,2404.389892578125,15419.5,19742.98046875
2017-05-25,5337.16015625,7517.7001953125,12621.7197265625,2415.070068359375,15410.7001953125,19813.130859375
2017-05-26,5336.64013671875,7547.60009765625,12602.1796875,2415.820068359375,15416.900390625,19686.83984375
2017-05-30,5305.93994140625,7526.5,12598.6796875,2412.909912109375,15372.400390625,19677.849609375
2017-05-31,5283.6298828125,7520.0,12615.0595703125,2411.800048828125,15349.900390625,19650.5703125
2017-06-01,5318.669921875,7543.7998046875,12664.919921875,2430.06005859375,15469.900390625,19860.029296875
2017-06-02,5343.41015625,7547.60009765625,12822.9404296875,2439.070068359375,15442.7998046875,20177.279296875
2017-06-06,5269.22021484375,7525.0,12690.1201171875,2429.330078125,15464.599609375,19979.900390625
2017-06-07,5265.52978515625,7478.60009765625,12672.490234375,2433.139892578125,15372.099609375,19984.619140625
2017-06-08,5264.240234375,7450.0,12713.580078125,2433.7900390625,15423.099609375,19909.259765625
2017-06-09,5299.7099609375,7527.2998046875,12815.7197265625,2431.77001953125,15473.2001953125,20013.259765625
2017-06-12,5240.58984375,7511.89990234375,12690.4404296875,2429.389892578125,15383.7998046875,19908.580078125
2017-06-13,5261.740234375,7500.39990234375,12764.98046875,2440.35009765625,15379.7998046875,19898.75
2017-06-14,5243.2900390625,7474.39990234375,12805.9501953125,2437.919921875,15170.099609375,19883.51953125
2017-06-15,5216.8798828125,7419.39990234375,12691.8095703125,2432.4599609375,15160.400390625,19831.8203125
2017-06-16,5263.31005859375,7463.5,12752.73046875,2433.14990234375,15192.5,19943.259765625
2017-06-19,5310.72021484375,7523.7998046875,12888.9501953125,2453.4599609375,15266.0,20067.75
2017-06-20,5293.64990234375,7472.7001953125,12814.7900390625,2437.030029296875,15149.599609375,20230.41015625
2017-06-21,5274.259765625,7447.7998046875,12774.259765625,2435.610107421875,15148.5,20138.7890625
2017-06-22,5281.93017578125,7439.2998046875,12794.0,2434.5,15219.900390625,20110.509765625
2017-06-23,5266.1201171875,7424.10009765625,12733.41015625,2438.300048828125,15319.599609375,20132.669921875
2017-06-26,5295.75,7446.7998046875,12770.830078125,2439.070068359375,15316.0,20153.349609375
2017-06-27,5258.580078125,7434.39990234375,12671.01953125,2419.3798828125,15281.2001953125,20225.08984375
2017-06-28,5252.89990234375,7387.7998046875,12647.26953125,2440.68994140625,15355.599609375,20130.41015625
2017-06-29,5154.35009765625,7350.2998046875,12416.1904296875,2419.699951171875,15213.400390625,20220.30078125
2017-06-30,5120.68017578125,7312.7001953125,12325.1201171875,2423.409912109375,15182.2001953125,20033.4296875
2017-07-05,5180.10009765625,7367.60009765625,12453.6796875,2432.5400390625,15153.099609375,20081.630859375
2017-07-06,5152.39990234375,7337.2998046875,12381.25,2409.75,15078.0,19994.060546875
2017-07-07,5145.16015625,7350.89990234375,12388.6796875,2425.179931640625,15027.2001953125,19929.08984375
2017-07-10,5165.64013671875,7370.0,12445.919921875,2427.429931640625,15105.2998046875,20080.98046875
2017-07-11,5140.60009765625,7329.7998046875,12437.01953125,2425.530029296875,15149.099609375,20195.48046875
2017-07-12,5222.1298828125,7416.89990234375,12626.580078125,2443.25,15144.0,20098.380859375
2017-07-13,5235.39990234375,7413.39990234375,12641.330078125,2447.830078125,15135.0,20099.810546875
2017-07-14,5235.31005859375,7378.39990234375,12631.7197265625,2459.27001953125,15174.7998046875,20118.859375
2017-07-18,5173.27001953125,7390.2001953125,12430.3896484375,2460.610107421875,15149.599609375,19999.91015625
2017-07-19,5216.06982421875,7430.89990234375,12452.0498046875,2473.830078125,15244.7001953125,20020.859375
2017-07-20,5199.22021484375,7487.89990234375,12447.25,2473.449951171875,15264.599609375,20144.58984375
2017-07-21,5117.66015625,7452.89990234375,12240.0595703125,2472.5400390625,15183.099609375,20099.75
2017-07-24,5127.7001953125,7377.7001953125,12208.9501953125,2469.909912109375,15128.7001953125,19975.669921875
2017-07-25,5161.080078125,7434.7998046875,12264.3095703125,2477.1298828125,15202.400390625,19955.19921875
2017-07-26,5190.169921875,7452.2998046875,12305.1103515625,2477.830078125,15171.400390625,20050.16015625
2017-07-27,5186.9501953125,7443.0,12212.0400390625,2475.419921875,15191.400390625,20079.640625
2017-07-28,5131.39013671875,7368.39990234375,12162.7001953125,2472.10009765625,15128.7001953125,19959.83984375
2017-07-31,5093.77001953125,7372.0,12118.25,2470.300048828125,15143.900390625,19925.1796875
2017-08-01,5127.02978515625,7423.7001953125,12251.2900390625,2476.35009765625,15202.099609375,19985.7890625
2017-08-02,5107.25,7411.39990234375,12181.48046875,2477.570068359375,15265.599609375,20080.0390625
2017-08-03,5130.490234375,7474.7998046875,12154.7197265625,2472.159912109375,15192.0,20029.259765625
2017-08-04,5203.43994140625,7511.7001953125,12297.7197265625,2476.830078125,15258.0,19952.330078125
2017-08-08,5218.89013671875,7542.7001953125,12292.0498046875,2474.919921875,15256.400390625,19996.009765625
2017-08-09,5145.7001953125,7498.10009765625,12154.0,2474.02001953125,15217.2998046875,19738.7109375
2017-08-10,5115.22998046875,7389.89990234375,12014.2998046875,2438.2099609375,15074.2998046875,19729.740234375
2017-08-14,5121.669921875,7353.89990234375,12165.1201171875,2465.840087890625,15119.900390625,19537.099609375
2017-08-15,5140.25,7383.89990234375,12177.0400390625,2464.610107421875,15097.7998046875,19753.310546875
2017-08-16,5176.60986328125,7433.0,12263.8603515625,2468.110107421875,15082.2001953125,19729.279296875
2017-08-17,5146.85009765625,7387.89990234375,12203.4599609375,2430.010009765625,15033.599609375,19702.630859375
2017-08-18,5114.14990234375,7324.0,12165.1904296875,2425.550048828125,14952.2998046875,19470.41015625
2017-08-21,5087.58984375,7318.89990234375,12065.990234375,2428.3701171875,14951.900390625,19393.130859375
2017-08-22,5131.85986328125,7381.7001953125,12229.33984375,2452.510009765625,14985.0,19383.83984375
2017-08-23,5115.39013671875,7382.7001953125,12174.2998046875,2444.0400390625,15063.2001953125,19434.640625
2017-08-24,5113.1298828125,7407.10009765625,12180.830078125,2438.969970703125,15076.2001953125,19353.76953125
2017-08-25,5104.330078125,7401.5,12167.9404296875,2443.050048828125,15056.0,19452.609375
2017-08-29,5031.919921875,7337.39990234375,11945.8798828125,2446.300048828125,15082.7001953125,19362.55078125
2017-08-30,5056.33984375,7365.2998046875,12002.4697265625,2457.590087890625,15133.099609375,19506.5390625
2017-08-31,5085.58984375,7430.60009765625,12055.83984375,2471.64990234375,15211.900390625,19646.240234375
2017-09-01,5123.259765625,7438.5,12142.6396484375,2476.550048828125,15191.599609375,19691.470703125
2017-09-05,5086.56005859375,7372.89990234375,12123.7099609375,2457.85009765625,15090.2001953125,19385.810546875
2017-09-06,5101.41015625,7354.10009765625,12214.5400390625,2465.5400390625,15059.7998046875,19357.970703125
2017-09-07,5114.6201171875,7397.0,12296.6298828125,2465.10009765625,15024.5,19396.51953125
2017-09-08,5113.490234375,7377.60009765625,12303.98046875,2461.429931640625,14985.2998046875,19274.8203125
2017-09-11,5176.7099609375,7413.60009765625,12475.240234375,2488.110107421875,15040.2998046875,19545.76953125
2017-09-12,5209.009765625,7400.7001953125,12524.76953125,2496.47998046875,15143.400390625,19776.619140625
2017-09-13,5217.58984375,7379.7001953125,12553.5703125,2498.3701171875,15126.7998046875,19865.8203125
2017-09-14,5225.2001953125,7295.39990234375,12540.4501953125,2495.6201171875,15172.7001953125,19807.439453125
2017-09-15,5213.91015625,7215.5,12518.8095703125,2500.22998046875,15173.0,19909.5
2017-09-19,5237.43994140625,7275.2998046875,12561.7900390625,2506.64990234375,15293.0,20299.380859375
2017-09-20,5241.66015625,7272.0,12569.169921875,2508.239990234375,15389.599609375,20310.4609375
2017-09-21,5267.2900390625,7263.89990234375,12600.0302734375,2500.60009765625,15454.900390625,20347.48046875
2017-09-22,5281.2900390625,7310.60009765625,12592.349609375,2502.219970703125,15454.2001953125,20296.44921875
2017-09-25,5267.1298828125,7301.2998046875,12594.8095703125,2496.659912109375,15516.2001953125,20397.580078125
2017-09-26,5268.759765625,7285.7001953125,12605.2001953125,2496.840087890625,15474.099609375,20330.189453125
2017-09-27,5281.9599609375,7313.5,12657.41015625,2507.0400390625,15609.7001953125,20267.05078125
2017-09-28,5293.77001953125,7322.7998046875,12704.650390625,2510.06005859375,15618.2998046875,20363.109375
2017-09-29,5329.81005859375,7372.7998046875,12828.8603515625,2519.360107421875,15634.900390625,20356.279296875
2017-10-02,5350.43994140625,7438.7998046875,12902.650390625,2529.1201171875,15705.0,20400.779296875
2017-10-04,5363.22998046875,7467.60009765625,12970.51953125,2537.739990234375,15721.0,20626.66015625
2017-10-05,5379.2099609375,7508.0,12968.0498046875,2552.070068359375,15776.2998046875,20628.560546875
2017-10-06,5359.89990234375,7522.89990234375,12955.9404296875,2549.330078125,15728.2998046875,20690.7109375
2017-10-10,5363.64990234375,7538.2998046875,12949.25,2550.639892578125,15770.400390625,20823.509765625
2017-10-11,5362.41015625,7533.7998046875,12970.6796875,2555.239990234375,15800.400390625,20881.26953125
2017-10-12,5360.81005859375,7556.2001953125,12982.8896484375,2550.929931640625,15742.2001953125,20954.720703125
2017-10-13,5351.740234375,7535.39990234375,12991.8701171875,2553.169921875,15807.2001953125,21155.1796875
2017-10-16,5362.8798828125,7527.0,13003.7001953125,2557.639892578125,15802.7001953125,21255.560546875
2017-10-17,5361.3701171875,7516.2001953125,12995.0595703125,2559.360107421875,15816.900390625,21336.119140625
2017-10-18,5383.81005859375,7542.89990234375,13043.0302734375,2561.260009765625,15782.2001953125,21363.05078125
2017-10-19,5368.2900390625,7523.0,12990.099609375,2562.10009765625,15818.0,21448.51953125
2017-10-20,5372.3798828125,7523.2001953125,12991.2802734375,2575.2099609375,15857.2001953125,21457.640625
2017-10-23,5386.81005859375,7524.5,13003.1396484375,2564.97998046875,15855.7998046875,21696.650390625
2017-10-24,5394.7998046875,7526.5,13013.1904296875,2569.1298828125,15905.099609375,21805.169921875
2017-10-25,5374.89013671875,7447.2001953125,12953.41015625,2557.14990234375,15854.7998046875,21707.619140625
2017-10-26,5455.39990234375,7486.5,13133.2802734375,2560.39990234375,15891.599609375,21739.779296875
2017-10-27,5494.1298828125,7505.0,13217.5400390625,2581.070068359375,15953.5,22008.44921875
2017-10-30,5493.6298828125,7487.7998046875,13229.5703125,2572.830078125,16002.7998046875,22011.669921875
2017-11-01,5514.2900390625,7488.0,13465.509765625,2579.360107421875,16029.2998046875,22420.080078125
2017-11-02,5510.5,7555.2998046875,13440.9296875,2579.85009765625,16015.0,22539.119140625
2017-11-06,5507.25,7562.2998046875,13468.7900390625,2591.1298828125,16092.2001953125,22548.349609375
2017-11-07,5480.64013671875,7513.10009765625,13379.26953125,2590.639892578125,16131.7998046875,22937.599609375
2017-11-08,5471.43017578125,7529.7001953125,13382.419921875,2594.3798828125,16105.400390625,22913.8203125
2017-11-09,5407.75,7484.10009765625,13182.5595703125,2584.6201171875,16082.099609375,22868.7109375
2017-11-10,5380.72021484375,7433.0,13127.4697265625,2582.300048828125,16039.2998046875,22681.419921875
2017-11-13,5341.6298828125,7415.2001953125,13074.419921875,2584.840087890625,16026.2998046875,22380.990234375
2017-11-14,5315.580078125,7414.39990234375,13033.48046875,2578.8701171875,15913.099609375,22380.009765625
2017-11-15,5301.25,7372.60009765625,12976.3701171875,2564.6201171875,15878.5,22028.3203125
2017-11-16,5336.39013671875,7386.89990234375,13047.2197265625,2585.639892578125,15935.400390625,22351.119140625
2017-11-17,5319.169921875,7380.7001953125,12993.73046875,2578.85009765625,15998.599609375,22396.80078125
2017-11-20,5340.4501953125,7389.5,13058.66015625,2582.139892578125,16004.400390625,22261.759765625
2017-11-21,5366.14990234375,7411.2998046875,13167.5400390625,2599.030029296875,16076.7001953125,22416.48046875
2017-11-22,5352.759765625,7419.0,13015.0400390625,2597.080078125,16073.599609375,22523.150390625
2017-11-24,5390.4599609375,7409.60009765625,13059.83984375,2602.419921875,16108.099609375,22550.849609375
2017-11-27,5360.08984375,7383.89990234375,13000.2001953125,2601.419921875,16042.099609375,22495.990234375
2017-11-28,5390.47998046875,7460.7001953125,13059.5302734375,2627.0400390625,16029.599609375,22486.240234375
2017-11-29,5398.0498046875,7393.60009765625,13061.8701171875,2626.070068359375,15967.7001953125,22597.19921875
2017-11-30,5372.7900390625,7326.7001953125,13023.98046875,2647.580078125,16067.5,22724.9609375
2017-12-01,5316.89013671875,7300.5,12861.490234375,2642.219970703125,16039.0,22819.029296875
2017-12-04,5389.2900390625,7339.0,13058.5498046875,2639.43994140625,15969.0,22707.16015625
2017-12-05,5375.52978515625,7327.5,13048.5400390625,2629.570068359375,15915.7001953125,22622.380859375
2017-12-06,5374.35009765625,7348.0,12998.849609375,2629.27001953125,15908.7998046875,22177.0390625
2017-12-07,5383.85986328125,7320.7998046875,13045.150390625,2636.97998046875,16015.7001953125,22498.029296875
2017-12-08,5399.08984375,7394.0,13153.7001953125,2651.5,16096.099609375,22811.080078125
2017-12-11,5386.830078125,7453.5,13123.650390625,2659.989990234375,16103.5,22938.73046875
2017-12-12,5427.18994140625,7500.39990234375,13183.5302734375,2664.110107421875,16114.0,22866.169921875
2017-12-13,5399.4501953125,7496.5,13125.6396484375,2662.85009765625,16136.599609375,22758.0703125
2017-12-14,5357.14013671875,7448.10009765625,13068.080078125,2652.010009765625,16016.5,22694.44921875
2017-12-15,5349.2998046875,7490.60009765625,13103.5595703125,2675.81005859375,16042.0,22553.220703125
2017-12-18,5420.580078125,7537.0,13312.2998046875,2690.159912109375,16131.599609375,22901.76953125
2017-12-19,5382.91015625,7544.10009765625,13215.7900390625,2681.469970703125,16133.400390625,22868.0
2017-12-20,5352.77001953125,7525.2001953125,13069.169921875,2679.25,16159.7001953125,22891.720703125
2017-12-21,5385.97021484375,7604.0,13109.740234375,2684.570068359375,16182.599609375,22866.099609375
2017-12-22,5364.72021484375,7592.7001953125,13072.7900390625,2683.340087890625,16165.2998046875,22902.759765625
2017-12-27,5368.83984375,7620.7001953125,13070.01953125,2682.6201171875,16203.099609375,22911.2109375
2017-12-28,5339.419921875,7622.89990234375,12979.9404296875,2687.5400390625,16222.0,22783.98046875
2017-12-29,5312.56005859375,7687.7998046875,12917.6396484375,2673.610107421875,16209.099609375,22764.939453125
2018-01-04,5413.68994140625,7695.89990234375,13167.8896484375,2723.989990234375,16412.900390625,23506.330078125
2018-01-05,5470.75,7724.2001953125,13319.6396484375,2743.14990234375,16349.400390625,23714.529296875
2018-01-09,5523.93994140625,7731.0,13385.58984375,2751.2900390625,16319.2001953125,23849.990234375
2018-01-10,5504.68017578125,7748.5,13281.33984375,2748.22998046875,16248.0,23788.19921875
2018-01-11,5488.5498046875,7762.89990234375,13202.900390625,2767.56005859375,16286.900390625,23710.4296875
2018-01-12,5517.06005859375,7778.60009765625,13245.0302734375,2786.239990234375,16308.2001953125,23653.8203125
2018-01-16,5513.81982421875,7755.89990234375,13246.330078125,2776.419921875,16298.900390625,23951.810546875
2018-01-17,5493.990234375,7725.39990234375,13183.9599609375,2802.56005859375,16326.7001953125,23868.33984375
2018-01-18,5494.830078125,7701.0,13281.4296875,2798.030029296875,16284.5,23763.369140625
2018-01-19,5526.509765625,7730.7998046875,13434.4501953125,2810.300048828125,16353.5,23808.060546875
2018-01-22,5541.990234375,7715.39990234375,13463.6904296875,2832.969970703125,16348.0,23816.330078125
2018-01-23,5535.259765625,7731.7998046875,13559.599609375,2839.1298828125,16357.599609375,24124.150390625
2018-01-24,5495.16015625,7643.39990234375,13414.740234375,2837.5400390625,16284.2001953125,23940.779296875
2018-01-25,5481.2099609375,7615.7998046875,13298.3603515625,2839.25,16204.0,23669.490234375
2018-01-26,5529.14990234375,7665.5,13340.169921875,2872.8701171875,16239.2001953125,23631.880859375
2018-01-29,5521.58984375,7671.5,13324.48046875,2853.530029296875,16094.7001953125,23629.33984375
2018-01-30,5473.77978515625,7588.0,13197.7099609375,2822.429931640625,15955.5,23291.970703125
2018-01-31,5481.93017578125,7533.60009765625,13189.48046875,2823.81005859375,15951.7001953125,23098.2890625
2018-02-01,5454.5498046875,7490.39990234375,13003.900390625,2821.97998046875,15860.900390625,23486.109375
2018-02-02,5364.97998046875,7443.39990234375,12785.16015625,2762.1298828125,15606.0,23274.529296875
2018-02-05,5285.830078125,7335.0,12687.490234375,2648.93994140625,15334.7998046875,22682.080078125
2018-02-06,5161.81005859375,7141.39990234375,12392.66015625,2695.139892578125,15363.900390625,21610.240234375
2018-02-07,5255.89990234375,7279.39990234375,12590.4296875,2681.659912109375,15330.599609375,21645.369140625
2018-02-08,5151.68017578125,7170.7001953125,12260.2900390625,2581.0,15065.599609375,21890.859375
2018-02-09,5079.2099609375,7092.39990234375,12107.48046875,2619.550048828125,15034.5,21382.619140625
2018-02-13,5109.240234375,7168.0,12196.5,2662.93994140625,15216.5,21244.6796875
2018-02-14,5165.259765625,7214.0,12339.16015625,2698.6298828125,15328.2998046875,21154.169921875
2018-02-15,5222.52001953125,7234.7998046875,12346.169921875,2731.199951171875,15407.7001953125,21464.98046875
2018-02-16,5281.580078125,7294.7001953125,12451.9599609375,2732.219970703125,15452.599609375,21720.25
2018-02-20,5289.85986328125,7246.7998046875,12487.900390625,2716.260009765625,15439.400390625,21925.099609375
2018-02-21,5302.169921875,7281.60009765625,12470.490234375,2701.330078125,15524.0,21970.810546875
2018-02-22,5309.22998046875,7252.39990234375,12461.91015625,2703.9599609375,15508.2001953125,21736.439453125
2018-02-23,5317.3701171875,7244.39990234375,12483.7900390625,2747.300048828125,15638.5,21892.779296875
2018-02-26,5344.259765625,7289.60009765625,12527.0400390625,2779.60009765625,15714.7001953125,22153.630859375
2018-02-27,5343.93017578125,7282.5,12490.73046875,2744.280029296875,15671.2001953125,22389.859375
2018-02-28,5320.490234375,7231.89990234375,12435.849609375,2713.830078125,15442.7001953125,22068.240234375
2018-03-01,5262.56005859375,7175.60009765625,12190.9404296875,2677.669921875,15394.0,21724.470703125
2018-03-02,5136.580078125,7069.89990234375,11913.7099609375,2691.25,15384.599609375,21181.640625
2018-03-05,5167.22998046875,7116.0,12090.8701171875,2720.93994140625,15541.2998046875,21042.08984375
2018-03-06,5170.22998046875,7146.7998046875,12113.8701171875,2728.1201171875,15545.2001953125,21417.759765625
2018-03-07,5187.830078125,7157.7998046875,12245.3603515625,2726.800048828125,15472.599609375,21252.720703125
2018-03-08,5254.10009765625,7203.2001953125,12355.5703125,2738.969970703125,15538.7001953125,21368.0703125
2018-03-09,5274.39990234375,7224.5,12346.6796875,2786.570068359375,15577.7998046875,21469.19921875
2018-03-12,5276.7099609375,7214.7998046875,12418.3896484375,2783.02001953125,15604.7998046875,21824.029296875
2018-03-13,5242.7900390625,7138.7998046875,12221.0302734375,2765.31005859375,15647.099609375,21968.099609375
2018-03-14,5233.35986328125,7132.7001953125,12237.740234375,2749.47998046875,15653.599609375,21777.2890625
2018-03-15,5267.259765625,7139.7998046875,12345.5595703125,2747.330078125,15670.599609375,21803.94921875
2018-03-16,5282.75,7164.10009765625,12389.580078125,2752.010009765625,15711.2998046875,21676.509765625
2018-03-19,5222.83984375,7042.89990234375,12217.01953125,2712.919921875,15589.400390625,21480.900390625
2018-03-20,5252.43017578125,7061.2998046875,12307.330078125,2716.93994140625,15616.400390625,21380.970703125
2018-03-22,5167.2099609375,6952.60009765625,12100.080078125,2643.68994140625,15399.900390625,21591.990234375
2018-03-23,5095.22021484375,6921.89990234375,11886.3095703125,2588.260009765625,15223.7001953125,20617.859375
2018-03-26,5066.27978515625,6888.7001953125,11787.259765625,2658.550048828125,15298.599609375,20766.099609375
2018-03-27,5115.740234375,7000.10009765625,11970.830078125,2612.6201171875,15216.2001953125,21317.3203125
2018-03-28,5130.43994140625,7044.7001953125,11940.7099609375,2605.0,15169.900390625,21031.310546875
2018-03-29,5167.2998046875,7056.60009765625,12096.73046875,2640.8701171875,15367.2998046875,21159.080078125
2018-04-03,5152.1201171875,7030.5,12002.4501953125,2614.449951171875,15180.7998046875,21292.2890625
2018-04-04,5141.7998046875,7034.0,11957.900390625,2644.68994140625,15164.400390625,21319.55078125
2018-04-05,5276.669921875,7199.5,12305.1904296875,2662.840087890625,15356.099609375,21645.419921875
2018-04-06,5258.240234375,7183.60009765625,12241.26953125,2604.469970703125,15207.400390625,21567.51953125
2018-04-09,5263.39013671875,7194.7998046875,12261.75,2613.159912109375,15227.7001953125,21678.259765625
2018-04-10,5307.56005859375,7266.7998046875,12397.3203125,2656.8701171875,15262.099609375,21794.3203125
2018-04-11,5277.93994140625,7257.10009765625,12293.9697265625,2642.18994140625,15257.900390625,21687.099609375
2018-04-12,5309.22021484375,7258.2998046875,12415.009765625,2663.989990234375,15269.2998046875,21660.279296875
2018-04-13,5315.02001953125,7264.60009765625,12442.400390625,2656.300048828125,15274.0,21778.740234375
2018-04-16,5312.9599609375,7198.2001953125,12391.41015625,2677.840087890625,15300.400390625,21835.529296875
2018-04-17,5353.5400390625,7226.10009765625,12585.5703125,2706.389892578125,15353.2998046875,21847.58984375
2018-04-18,5380.169921875,7317.2998046875,12590.830078125,2708.639892578125,15530.0,22158.19921875
2018-04-19,5391.64013671875,7328.89990234375,12567.419921875,2693.1298828125,15454.400390625,22191.1796875
2018-04-20,5412.830078125,7368.2001953125,12540.5,2670.139892578125,15484.2998046875,22162.240234375
2018-04-23,5438.5498046875,7398.89990234375,12572.3896484375,2670.2900390625,15552.099609375,22088.0390625
2018-04-24,5444.16015625,7425.39990234375,12550.8203125,2634.56005859375,15477.0,22278.119140625
2018-04-25,5413.2998046875,7379.2998046875,12422.2998046875,2639.39990234375,15509.7998046875,22215.3203125
2018-04-26,5453.580078125,7421.39990234375,12500.4697265625,2666.93994140625,15637.599609375,22319.609375
2018-04-27,5483.18994140625,7502.2001953125,12580.8701171875,2669.909912109375,15668.900390625,22467.869140625
2018-05-02,5529.22021484375,7543.2001953125,12802.25,2635.669921875,15627.900390625,22472.779296875
2018-05-08,5521.93017578125,7565.7998046875,12912.2099609375,2671.919921875,15842.7001953125,22508.689453125
2018-05-09,5534.6298828125,7662.5,12943.0595703125,2697.7900390625,15910.7998046875,22408.880859375
2018-05-10,5545.9501953125,7701.0,13022.8701171875,2723.070068359375,15959.5,22497.1796875
2018-05-11,5541.93994140625,7724.60009765625,13001.240234375,2727.719970703125,15983.2998046875,22758.48046875
2018-05-14,5540.68017578125,7711.0,12977.7099609375,2730.1298828125,16085.599609375,22865.859375
